Id,SalePrice
1461,125593.4616760857
1462,154151.21381479004
1463,175092.24134864451
1464,176487.65960273833
1465,197877.34286716752
1466,168056.0371698078
1467,172213.15524670764
1468,156648.26400338166
1469,176487.65960273833
1470,125593.4616760857
1471,208852.8052071105
1472,95384.85844691389
1473,94888.4554822912
1474,148569.9094353952
1475,126971.13631448711
1476,407350.50516670133
1477,253519.28571561983
1478,257344.99722046818
1479,295838.1331858562
1480,510820.37509589887
1481,306776.3717339397
1482,201444.233155337
1483,172133.99558869647
1484,172609.59164145688
1485,169978.99966213026
1486,174700.75022753683
1487,349754.8767997733
1488,243333.16796430838
1489,201884.6871287206
1490,214155.4073452903
1491,174700.75022753683
1492,94223.47508256731
1493,182643.07348214672
1494,288086.15416972
1495,285160.8893891688
1496,232948.53319936965
1497,174700.75022753683
1498,164579.19134270315
1499,164579.19134270315
1500,143162.3758714661
1501,168056.0371698078
1502,154331.35070776538
1503,288086.15416972
1504,222755.48147576678
1505,212650.9265820034
1506,172166.62486682652
1507,225231.27418588946
1508,202113.16803129358
1509,143753.0784327197
1510,139498.55343419945
1511,138886.4448136018
1512,161112.6687047414
1513,134829.17831306477
1514,173646.50582665397
1515,218286.7862497368
1516,158043.68225747548
1517,154151.21381479004
1518,132714.4361152392
1519,223844.3847795999
1520,133093.95048861136
1521,133093.95048861136
1522,163017.91460923132
1523,106998.61987171225
1524,120074.92894431738
1525,119734.21578446201
1526,115995.03809234331
1527,107999.66267252437
1528,133093.95048861136
1529,139498.55343419945
1530,166780.98695588313
1531,119682.5979037838
1532,107999.66267252437
1533,147966.61843885703
1534,116335.75125219868
1535,163005.33533479073
1536,112112.2747667326
1537,77664.72723370844
1538,190191.08379221408
1539,201732.00791141792
1540,96298.16129992182
1541,135832.8876757619
1542,139498.55343419945
1543,205996.3022106052
1544,85748.82216762938
1545,101633.44906731423
1546,120752.65195506868
1547,134007.25334161927
1548,134007.25334161927
1549,112112.2747667326
1550,141622.63916123306
1551,120074.92894431738
1552,136383.0650531924
1553,147277.48206506332
1554,112112.2747667326
1555,166934.5920115189
1556,77759.06240612917
1557,117249.05410520661
1558,89624.29996195257
1559,90443.26764253977
1560,148569.9094353952
1561,148570.2992914434
1562,125593.4616760857
1563,119734.21578446201
1564,157782.64946346177
1565,146946.5830404698
1566,225270.77982364164
1567,77324.01407385308
1568,212632.4135758805
1569,137675.88227957248
1570,133093.95048861136
1571,131392.3518267054
1572,147291.38878501207
1573,255429.7470320277
1574,120988.23179732531
1575,229367.80292774178
1576,218569.58000034146
1577,203636.16180070338
1578,145673.84590559246
1579,138585.25058119153
1580,192572.72637865215
1581,149020.20071791238
1582,125593.4616760857
1583,319737.0743481849
1584,210667.38481146508
1585,139498.55343419945
1586,77759.06240612917
1587,85053.23481572163
1588,138585.25058119153
1589,95384.85844691389
1590,133093.95048861136
1591,94783.60626742688
1592,116335.75125219868
1593,124287.82778254419
1594,126506.76452909363
1595,108912.9655255323
1596,223844.3847795999
1597,163595.68549331036
1598,192572.72637865215
1599,199450.79057203225
1600,190061.70609074432
1601,77759.06240612917
1602,107999.66267252437
1603,95739.73263896626
1604,274928.3419646957
1605,244175.82498375993
1606,168263.32642319417
1607,176487.65960273833
1608,216818.10532835868
1609,194547.32788743844
1610,146946.5830404698
1611,139498.55343419945
1612,166644.43005494997
1613,161915.50947155128
1614,120074.92894431738
1615,89624.29996195257
1616,77759.06240612917
1617,89624.29996195257
1618,121717.57268875482
1619,136762.57942656457
1620,150326.97702306657
1621,133093.95048861136
1622,134007.25334161927
1623,288086.15416972
1624,199438.37255006342
1625,125593.4616760857
1626,166660.61891571397
1627,176487.65960273833
1628,270817.5949590597
1629,174700.75022753683
1630,310939.50617074774
1631,212750.60631901296
1632,239964.8073827413
1633,168243.72930339258
1634,169978.99966213026
1635,169791.30752854547
1636,152099.47844694654
1637,174794.77140817323
1638,198563.07514228785
1639,176487.65960273833
1640,234923.50058298407
1641,176487.65960273833
1642,226254.5599526951
1643,215719.14278027057
1644,217567.15017269543
1645,172417.91197077988
1646,153828.29037984685
1647,169791.30752854547
1648,134007.25334161927
1649,133093.95048861136
1650,116335.75125219868
1651,125593.4616760857
1652,95384.85844691389
1653,95384.85844691389
1654,146948.1669461517
1655,154143.6585741806
1656,139696.03497720906
1657,146948.1669461517
1658,139942.954461062
1659,132462.43640706726
1660,147158.4112677758
1661,515323.98457897326
1662,395090.59530028276
1663,358611.7639491899
1664,515397.3624607498
1665,317269.1873461529
1666,308547.51661412
1667,380344.7062641655
1668,338410.85851473286
1669,298623.32774024486
1670,358464.24005513574
1671,251182.24902567256
1672,520436.8816146376
1673,294593.7190774596
1674,244175.82498375993
1675,181439.87584701742
1676,181439.87584701742
1677,212403.9326733075
1678,515397.3624607498
1679,377070.7135735409
1680,306403.91926118784
1681,271294.67262627353
1682,309208.74543313973
1683,176259.17870016536
1684,167827.55626723482
1685,160120.8660848841
1686,169978.99966213026
1687,164579.19134270315
1688,174700.75022753683
1689,174700.75022753683
1690,180856.16410694522
1691,172609.59164145688
1692,277222.57797046046
1693,164579.19134270315
1694,172421.8995078721
1695,163174.54860891352
1696,272476.49299648893
1697,167827.55626723482
1698,350971.46370473906
1699,303805.47158262896
1700,230459.111126713
1701,252480.9269366611
1702,251886.0054814328
1703,249420.01586984578
1704,288086.15416972
1705,218277.36846111983
1706,453631.98953424586
1707,210295.48474540154
1708,210423.27585590587
1709,319156.4943156905
1710,214909.00787955275
1711,273123.30812468636
1712,252480.9269366611
1713,259793.14802324
1714,212650.9265820034
1715,199776.23920081463
1716,176487.65960273833
1717,172421.8995078721
1718,135256.10651083756
1719,191359.56232012538
1720,249420.01586984578
1721,176487.65960273833
1722,130479.04897369749
1723,149695.43037175733
1724,232317.42690679396
1725,223844.3847795999
